Claim ID,Claim,Source,Node1,Node2,Label
1245,Colin Kaepernick is a starter for the San Francisco 49ers.,wiki,He,first Baltimore Ravens,remained
1245,Colin Kaepernick is a starter for the San Francisco 49ers.,wiki,49ers,Seattle Seahawks,helped
1245,Colin Kaepernick is a starter for the San Francisco 49ers.,wiki,back starting 49ers,three  years,lost
1245,Colin Kaepernick is a starter for the San Francisco 49ers.,wiki,he,white  U.S.,gained
1245,Colin Kaepernick is a starter for the San Francisco 49ers.,wiki,actions,various U.S. sports ways,prompted
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,where  he,2008 Humanitarian Bowl,played
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,Kaepernick,2011 NFL Draft,selected
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,2012 Alex Smith,concussion,began
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,He,first Baltimore Ravens,remained
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,49ers,Seattle Seahawks,helped
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,back starting 49ers,three  years,lost
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,he,white  U.S.,gained
1246,Colin Kaepernick is a starting quarterback for the San Francisco 49ers.,wiki,actions,various U.S. sports ways,prompted
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,where  he,2008 Humanitarian Bowl,played
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,Kaepernick,2011 NFL Draft,selected
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,2012 Alex Smith,concussion,began
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,He,first Baltimore Ravens,remained
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,49ers,Seattle Seahawks,helped
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,back starting 49ers,three  years,lost
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,he,white  U.S.,gained
1247,Colin Kaepernick starts for the San Francisco 49ers.,wiki,actions,various U.S. sports ways,prompted
1248,Colin Kaepernick is a person.,wiki,where  he,2008 Humanitarian Bowl,played
1248,Colin Kaepernick is a person.,wiki,Kaepernick,2011 NFL Draft,selected
1248,Colin Kaepernick is a person.,wiki,2012 Alex Smith,concussion,began
1248,Colin Kaepernick is a person.,wiki,He,first Baltimore Ravens,remained
1248,Colin Kaepernick is a person.,wiki,49ers,Seattle Seahawks,helped
1248,Colin Kaepernick is a person.,wiki,back starting 49ers,three  years,lost
1248,Colin Kaepernick is a person.,wiki,he,white  U.S.,gained
1248,Colin Kaepernick is a person.,wiki,actions,various U.S. sports ways,prompted
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,where  he,2008 Humanitarian Bowl,played
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,Kaepernick,2011 NFL Draft,selected
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,2012 Alex Smith,concussion,began
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,He,first Baltimore Ravens,remained
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,49ers,Seattle Seahawks,helped
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,back starting 49ers,three  years,lost
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,he,white  U.S.,gained
1249,During the 49ers 63rd season in the National Football League Colin Kaepernick became a starter.,wiki,actions,various U.S. sports ways,prompted
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,commonly English football that,Premier League,referred
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,former Wembley home,same rebuilt site,be
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,developed training ground,northern London Enfield,is
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,League  club,so Football 1888,won
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,Tottenham,20th FA 1960,were
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,successfully FA they,British UEFA club competition,became
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,Spurs,third FA 1960s,won
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,Tottenham,European UEFA trophies,won
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,Spurs,twice UEFA 1984,won
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,club,FA Cup,won
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,they,only Manchester United,meant
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,emblem,football,is
1250,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,wiki,club,head North London derby,has
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,commonly English football that,Premier League,referred
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,former Wembley home,same rebuilt site,be
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,developed training ground,northern London Enfield,is
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,League  club,so Football 1888,won
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,Tottenham,20th FA 1960,were
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,successfully FA they,British UEFA club competition,became
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,Spurs,third FA 1960s,won
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,Tottenham,European UEFA trophies,won
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,Spurs,twice UEFA 1984,won
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,club,FA Cup,won
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,they,only Manchester United,meant
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,emblem,football,is
1251,Tottenham Hotspur F.C. won a UEFA club competition in the sixties.,wiki,club,head North London derby,has
1252,Tottenham Hotspur F.C. is a football club.,wiki,commonly English football that,Premier League,referred
1252,Tottenham Hotspur F.C. is a football club.,wiki,former Wembley home,same rebuilt site,be
1252,Tottenham Hotspur F.C. is a football club.,wiki,developed training ground,northern London Enfield,is
1252,Tottenham Hotspur F.C. is a football club.,wiki,League  club,so Football 1888,won
1252,Tottenham Hotspur F.C. is a football club.,wiki,Tottenham,20th FA 1960,were
1252,Tottenham Hotspur F.C. is a football club.,wiki,successfully FA they,British UEFA club competition,became
1252,Tottenham Hotspur F.C. is a football club.,wiki,Spurs,third FA 1960s,won
1252,Tottenham Hotspur F.C. is a football club.,wiki,Tottenham,European UEFA trophies,won
1252,Tottenham Hotspur F.C. is a football club.,wiki,Spurs,twice UEFA 1984,won
1252,Tottenham Hotspur F.C. is a football club.,wiki,club,FA Cup,won
1252,Tottenham Hotspur F.C. is a football club.,wiki,they,only Manchester United,meant
1252,Tottenham Hotspur F.C. is a football club.,wiki,emblem,football,is
1252,Tottenham Hotspur F.C. is a football club.,wiki,club,head North London derby,has
1253,Tottenham Hotspur F.C. is European.,wiki,commonly English football that,Premier League,referred
1253,Tottenham Hotspur F.C. is European.,wiki,former Wembley home,same rebuilt site,be
1253,Tottenham Hotspur F.C. is European.,wiki,developed training ground,northern London Enfield,is
1253,Tottenham Hotspur F.C. is European.,wiki,League  club,so Football 1888,won
1253,Tottenham Hotspur F.C. is European.,wiki,Tottenham,20th FA 1960,were
1253,Tottenham Hotspur F.C. is European.,wiki,successfully FA they,British UEFA club competition,became
1253,Tottenham Hotspur F.C. is European.,wiki,Spurs,third FA 1960s,won
1253,Tottenham Hotspur F.C. is European.,wiki,Tottenham,European UEFA trophies,won
1253,Tottenham Hotspur F.C. is European.,wiki,Spurs,twice UEFA 1984,won
1253,Tottenham Hotspur F.C. is European.,wiki,club,FA Cup,won
1253,Tottenham Hotspur F.C. is European.,wiki,they,only Manchester United,meant
1253,Tottenham Hotspur F.C. is European.,wiki,emblem,football,is
1253,Tottenham Hotspur F.C. is European.,wiki,club,head North London derby,has
1254,Tottenham Hotspur F.C. is British.,wiki,commonly English football that,Premier League,referred
1254,Tottenham Hotspur F.C. is British.,wiki,former Wembley home,same rebuilt site,be
1254,Tottenham Hotspur F.C. is British.,wiki,developed training ground,northern London Enfield,is
1254,Tottenham Hotspur F.C. is British.,wiki,League  club,so Football 1888,won
1254,Tottenham Hotspur F.C. is British.,wiki,Tottenham,20th FA 1960,were
1254,Tottenham Hotspur F.C. is British.,wiki,successfully FA they,British UEFA club competition,became
1254,Tottenham Hotspur F.C. is British.,wiki,Spurs,third FA 1960s,won
1254,Tottenham Hotspur F.C. is British.,wiki,Tottenham,European UEFA trophies,won
1254,Tottenham Hotspur F.C. is British.,wiki,Spurs,twice UEFA 1984,won
1254,Tottenham Hotspur F.C. is British.,wiki,club,FA Cup,won
1254,Tottenham Hotspur F.C. is British.,wiki,they,only Manchester United,meant
1254,Tottenham Hotspur F.C. is British.,wiki,emblem,football,is
1254,Tottenham Hotspur F.C. is British.,wiki,club,head North London derby,has
1255,Roswell was by Jason Katims.,wiki,Roswell,American Jason Katims,is
1255,Roswell was by Jason Katims.,wiki,last  episode,May,aired
1255,Roswell was by Jason Katims.,wiki,United show,Roswell High,aired
1255,Roswell was by Jason Katims.,wiki,young Laura J. who,television series,based
1256,Roswell is an American TV series.,wiki,Roswell,American Jason Katims,is
1256,Roswell is an American TV series.,wiki,last  episode,May,aired
1256,Roswell is an American TV series.,wiki,United show,Roswell High,aired
1256,Roswell is an American TV series.,wiki,young Laura J. who,television series,based
1257,Jason Katims is credited as Roswell's producer.,wiki,Roswell,American Jason Katims,is
1257,Jason Katims is credited as Roswell's producer.,wiki,last  episode,May,aired
1257,Jason Katims is credited as Roswell's producer.,wiki,United show,Roswell High,aired
1257,Jason Katims is credited as Roswell's producer.,wiki,young Laura J. who,television series,based
1258,Roswell was developed by Jason Katims.,wiki,Roswell,American Jason Katims,is
1258,Roswell was developed by Jason Katims.,wiki,last  episode,May,aired
1258,Roswell was developed by Jason Katims.,wiki,United show,Roswell High,aired
1258,Roswell was developed by Jason Katims.,wiki,young Laura J. who,television series,based
1259,Acting is a profession of Fred Armisen.,wiki,Widely Saturday Night Armisen,comedy EuroTrip,portrayed
1259,Acting is a profession of Fred Armisen.,wiki,Carrie Armisen,sketch comedy series,is
1259,Acting is a profession of Fred Armisen.,wiki,that,Meyers house band,founded
1259,Acting is a profession of Fred Armisen.,wiki,Armisen,Comedy 2014,nominated
1259,Acting is a profession of Fred Armisen.,wiki,He,political Peabody Portlandia,won
1260,Comedy is something performed by Fred Armisen.,wiki,Widely Saturday Night Armisen,comedy EuroTrip,portrayed
1260,Comedy is something performed by Fred Armisen.,wiki,Carrie Armisen,sketch comedy series,is
1260,Comedy is something performed by Fred Armisen.,wiki,that,Meyers house band,founded
1260,Comedy is something performed by Fred Armisen.,wiki,Armisen,Comedy 2014,nominated
1260,Comedy is something performed by Fred Armisen.,wiki,He,political Peabody Portlandia,won
1261,There is a screenwriter by the name of Fred Armisen.,wiki,Widely Saturday Night Armisen,comedy EuroTrip,portrayed
1261,There is a screenwriter by the name of Fred Armisen.,wiki,Carrie Armisen,sketch comedy series,is
1261,There is a screenwriter by the name of Fred Armisen.,wiki,that,Meyers house band,founded
1261,There is a screenwriter by the name of Fred Armisen.,wiki,Armisen,Comedy 2014,nominated
1261,There is a screenwriter by the name of Fred Armisen.,wiki,He,political Peabody Portlandia,won
1262,Fred Armisen is a screenwriter.,wiki,Widely Saturday Night Armisen,comedy EuroTrip,portrayed
1262,Fred Armisen is a screenwriter.,wiki,Carrie Armisen,sketch comedy series,is
1262,Fred Armisen is a screenwriter.,wiki,that,Meyers house band,founded
1262,Fred Armisen is a screenwriter.,wiki,Armisen,Comedy 2014,nominated
1262,Fred Armisen is a screenwriter.,wiki,He,political Peabody Portlandia,won
1263,The Battle of France was fought during the Second World War.,wiki,Battle,German Second World War,was
1263,The Battle of France was fought during the Second World War.,wiki,German  forces,6 Western June,defeated
1263,The Battle of France was fought during the Second World War.,wiki,Italy,1940  France,entered
1263,The Battle of France was fought during the Second World War.,wiki,German  plan,main  operations,consisted
1263,The Battle of France was fought during the Second World War.,wiki,Allied Somme that,German  invasion,units
1263,The Battle of France was fought during the Second World War.,wiki,German  British,French Operation Dynamo,evacuated
1263,The Battle of France was fought during the Second World War.,wiki,German  forces,5 Case June,began
1263,The Battle of France was fought during the Second World War.,wiki,French  divisions,German air superiority,made
1263,The Battle of France was fought during the Second World War.,wiki,German  tanks,deep Maginot France,outflanked
1263,The Battle of France was fought during the Second World War.,wiki,French  that,French  army,occupied
1263,The Battle of France was fought during the Second World War.,wiki,French  that,French  armistice,met
1263,The Battle of France was fought during the Second World War.,wiki,which,France,signed
1263,The Battle of France was fought during the Second World War.,wiki,Third Republic,north,superseded
1263,The Battle of France was fought during the Second World War.,wiki,small Vichy regime,unoccupied zone libre,took
1263,The Battle of France was fought during the Second World War.,wiki,Germans,Allied Fall 1944,occupied
1264,The Battle of France was the German invasion of France.,wiki,Battle,German Second World War,was
1264,The Battle of France was the German invasion of France.,wiki,German  forces,6 Western June,defeated
1264,The Battle of France was the German invasion of France.,wiki,Italy,1940  France,entered
1264,The Battle of France was the German invasion of France.,wiki,German  plan,main  operations,consisted
1264,The Battle of France was the German invasion of France.,wiki,Allied Somme that,German  invasion,units
1264,The Battle of France was the German invasion of France.,wiki,German  British,French Operation Dynamo,evacuated
1264,The Battle of France was the German invasion of France.,wiki,German  forces,5 Case June,began
1264,The Battle of France was the German invasion of France.,wiki,French  divisions,German air superiority,made
1264,The Battle of France was the German invasion of France.,wiki,German  tanks,deep Maginot France,outflanked
1264,The Battle of France was the German invasion of France.,wiki,French  that,French  army,occupied
1264,The Battle of France was the German invasion of France.,wiki,French  that,French  armistice,met
1264,The Battle of France was the German invasion of France.,wiki,which,France,signed
1264,The Battle of France was the German invasion of France.,wiki,Third Republic,north,superseded
1264,The Battle of France was the German invasion of France.,wiki,small Vichy regime,unoccupied zone libre,took
1264,The Battle of France was the German invasion of France.,wiki,Germans,Allied Fall 1944,occupied
1265,The Battle of France was a German invasion.,wiki,Battle,German Second World War,was
1265,The Battle of France was a German invasion.,wiki,German  forces,6 Western June,defeated
1265,The Battle of France was a German invasion.,wiki,Italy,1940  France,entered
1265,The Battle of France was a German invasion.,wiki,German  plan,main  operations,consisted
1265,The Battle of France was a German invasion.,wiki,Allied Somme that,German  invasion,units
1265,The Battle of France was a German invasion.,wiki,German  British,French Operation Dynamo,evacuated
1265,The Battle of France was a German invasion.,wiki,German  forces,5 Case June,began
1265,The Battle of France was a German invasion.,wiki,French  divisions,German air superiority,made
1265,The Battle of France was a German invasion.,wiki,German  tanks,deep Maginot France,outflanked
1265,The Battle of France was a German invasion.,wiki,French  that,French  army,occupied
1265,The Battle of France was a German invasion.,wiki,French  that,French  armistice,met
1265,The Battle of France was a German invasion.,wiki,which,France,signed
1265,The Battle of France was a German invasion.,wiki,Third Republic,north,superseded
1265,The Battle of France was a German invasion.,wiki,small Vichy regime,unoccupied zone libre,took
1265,The Battle of France was a German invasion.,wiki,Germans,Allied Fall 1944,occupied
1266,The Battle of France happened during a war.,wiki,Battle,German Second World War,was
1266,The Battle of France happened during a war.,wiki,German  forces,6 Western June,defeated
1266,The Battle of France happened during a war.,wiki,Italy,1940  France,entered
1266,The Battle of France happened during a war.,wiki,German  plan,main  operations,consisted
1266,The Battle of France happened during a war.,wiki,Allied Somme that,German  invasion,units
1266,The Battle of France happened during a war.,wiki,German  British,French Operation Dynamo,evacuated
1266,The Battle of France happened during a war.,wiki,German  forces,5 Case June,began
1266,The Battle of France happened during a war.,wiki,French  divisions,German air superiority,made
1266,The Battle of France happened during a war.,wiki,German  tanks,deep Maginot France,outflanked
1266,The Battle of France happened during a war.,wiki,French  that,French  army,occupied
1266,The Battle of France happened during a war.,wiki,French  that,French  armistice,met
1266,The Battle of France happened during a war.,wiki,which,France,signed
1266,The Battle of France happened during a war.,wiki,Third Republic,north,superseded
1266,The Battle of France happened during a war.,wiki,small Vichy regime,unoccupied zone libre,took
1266,The Battle of France happened during a war.,wiki,Germans,Allied Fall 1944,occupied
1267,The Battle of France is known by another name.,wiki,Battle,German Second World War,was
1267,The Battle of France is known by another name.,wiki,German  forces,6 Western June,defeated
1267,The Battle of France is known by another name.,wiki,Italy,1940  France,entered
1267,The Battle of France is known by another name.,wiki,German  plan,main  operations,consisted
1267,The Battle of France is known by another name.,wiki,Allied Somme that,German  invasion,units
1267,The Battle of France is known by another name.,wiki,German  British,French Operation Dynamo,evacuated
1267,The Battle of France is known by another name.,wiki,German  forces,5 Case June,began
1267,The Battle of France is known by another name.,wiki,French  divisions,German air superiority,made
1267,The Battle of France is known by another name.,wiki,German  tanks,deep Maginot France,outflanked
1267,The Battle of France is known by another name.,wiki,French  that,French  army,occupied
1267,The Battle of France is known by another name.,wiki,French  that,French  armistice,met
1267,The Battle of France is known by another name.,wiki,which,France,signed
1267,The Battle of France is known by another name.,wiki,Third Republic,north,superseded
1267,The Battle of France is known by another name.,wiki,small Vichy regime,unoccupied zone libre,took
1267,The Battle of France is known by another name.,wiki,Germans,Allied Fall 1944,occupied
1268,The Battle of France led to the collapse of the French army.,wiki,Battle,German Second World War,was
1268,The Battle of France led to the collapse of the French army.,wiki,German  forces,6 Western June,defeated
1268,The Battle of France led to the collapse of the French army.,wiki,Italy,1940  France,entered
1268,The Battle of France led to the collapse of the French army.,wiki,German  plan,main  operations,consisted
1268,The Battle of France led to the collapse of the French army.,wiki,Allied Somme that,German  invasion,units
1268,The Battle of France led to the collapse of the French army.,wiki,German  British,French Operation Dynamo,evacuated
1268,The Battle of France led to the collapse of the French army.,wiki,German  forces,5 Case June,began
1268,The Battle of France led to the collapse of the French army.,wiki,French  divisions,German air superiority,made
1268,The Battle of France led to the collapse of the French army.,wiki,German  tanks,deep Maginot France,outflanked
1268,The Battle of France led to the collapse of the French army.,wiki,French  that,French  army,occupied
1268,The Battle of France led to the collapse of the French army.,wiki,French  that,French  armistice,met
1268,The Battle of France led to the collapse of the French army.,wiki,which,France,signed
1268,The Battle of France led to the collapse of the French army.,wiki,Third Republic,north,superseded
1268,The Battle of France led to the collapse of the French army.,wiki,small Vichy regime,unoccupied zone libre,took
1268,The Battle of France led to the collapse of the French army.,wiki,Germans,Allied Fall 1944,occupied
1269,The Battle of France happened during World War II.,wiki,Battle,German Second World War,was
1269,The Battle of France happened during World War II.,wiki,German  forces,6 Western June,defeated
1269,The Battle of France happened during World War II.,wiki,Italy,1940  France,entered
1269,The Battle of France happened during World War II.,wiki,German  plan,main  operations,consisted
1269,The Battle of France happened during World War II.,wiki,Allied Somme that,German  invasion,units
1269,The Battle of France happened during World War II.,wiki,German  British,French Operation Dynamo,evacuated
1269,The Battle of France happened during World War II.,wiki,German  forces,5 Case June,began
1269,The Battle of France happened during World War II.,wiki,French  divisions,German air superiority,made
1269,The Battle of France happened during World War II.,wiki,German  tanks,deep Maginot France,outflanked
1269,The Battle of France happened during World War II.,wiki,French  that,French  army,occupied
1269,The Battle of France happened during World War II.,wiki,French  that,French  armistice,met
1269,The Battle of France happened during World War II.,wiki,which,France,signed
1269,The Battle of France happened during World War II.,wiki,Third Republic,north,superseded
1269,The Battle of France happened during World War II.,wiki,small Vichy regime,unoccupied zone libre,took
1269,The Battle of France happened during World War II.,wiki,Germans,Allied Fall 1944,occupied
1270,"During the Battle of France, English forces occupied Paris.",wiki,Battle,German Second World War,was
1270,"During the Battle of France, English forces occupied Paris.",wiki,German  forces,6 Western June,defeated
1270,"During the Battle of France, English forces occupied Paris.",wiki,Italy,1940  France,entered
1270,"During the Battle of France, English forces occupied Paris.",wiki,German  plan,main  operations,consisted
1270,"During the Battle of France, English forces occupied Paris.",wiki,Allied Somme that,German  invasion,units
1270,"During the Battle of France, English forces occupied Paris.",wiki,German  British,French Operation Dynamo,evacuated
1270,"During the Battle of France, English forces occupied Paris.",wiki,German  forces,5 Case June,began
1270,"During the Battle of France, English forces occupied Paris.",wiki,French  divisions,German air superiority,made
1270,"During the Battle of France, English forces occupied Paris.",wiki,German  tanks,deep Maginot France,outflanked
1270,"During the Battle of France, English forces occupied Paris.",wiki,French  that,French  army,occupied
1270,"During the Battle of France, English forces occupied Paris.",wiki,French  that,French  armistice,met
1270,"During the Battle of France, English forces occupied Paris.",wiki,which,France,signed
1270,"During the Battle of France, English forces occupied Paris.",wiki,Third Republic,north,superseded
1270,"During the Battle of France, English forces occupied Paris.",wiki,small Vichy regime,unoccupied zone libre,took
1270,"During the Battle of France, English forces occupied Paris.",wiki,Germans,Allied Fall 1944,occupied
1271,Seohyun is a performer.,wiki,hyun -LRB-,professionally  Seohyun,is
1271,Seohyun is a performer.,wiki,2007 subgroup who,popular girl groups,debuted
1271,Seohyun is a performer.,wiki,Apart  she,original Moon Wind,established
1271,Seohyun is a performer.,wiki,She,also Moon Lovers,starred
1271,Seohyun is a performer.,wiki,17 solo her,third solo artist,Say
1272,Seohyun was born in 1991.,wiki,hyun -LRB-,professionally  Seohyun,is
1272,Seohyun was born in 1991.,wiki,2007 subgroup who,popular girl groups,debuted
1272,Seohyun was born in 1991.,wiki,Apart  she,original Moon Wind,established
1272,Seohyun was born in 1991.,wiki,She,also Moon Lovers,starred
1272,Seohyun was born in 1991.,wiki,17 solo her,third solo artist,Say
1273,"Seohyun was only born on July 28, 1991.",wiki,hyun -LRB-,professionally  Seohyun,is
1273,"Seohyun was only born on July 28, 1991.",wiki,2007 subgroup who,popular girl groups,debuted
1273,"Seohyun was only born on July 28, 1991.",wiki,Apart  she,original Moon Wind,established
1273,"Seohyun was only born on July 28, 1991.",wiki,She,also Moon Lovers,starred
1273,"Seohyun was only born on July 28, 1991.",wiki,17 solo her,third solo artist,Say
1274,Seohyun sings.,wiki,hyun -LRB-,professionally  Seohyun,is
1274,Seohyun sings.,wiki,2007 subgroup who,popular girl groups,debuted
1274,Seohyun sings.,wiki,Apart  she,original Moon Wind,established
1274,Seohyun sings.,wiki,She,also Moon Lovers,starred
1274,Seohyun sings.,wiki,17 solo her,third solo artist,Say
1275,"On June 28, 1991, Seohyun was born.",wiki,hyun -LRB-,professionally  Seohyun,is
1275,"On June 28, 1991, Seohyun was born.",wiki,2007 subgroup who,popular girl groups,debuted
1275,"On June 28, 1991, Seohyun was born.",wiki,Apart  she,original Moon Wind,established
1275,"On June 28, 1991, Seohyun was born.",wiki,She,also Moon Lovers,starred
1275,"On June 28, 1991, Seohyun was born.",wiki,17 solo her,third solo artist,Say
1276,Seohyun acts.,wiki,hyun -LRB-,professionally  Seohyun,is
1276,Seohyun acts.,wiki,2007 subgroup who,popular girl groups,debuted
1276,Seohyun acts.,wiki,Apart  she,original Moon Wind,established
1276,Seohyun acts.,wiki,She,also Moon Lovers,starred
1276,Seohyun acts.,wiki,17 solo her,third solo artist,Say
1277,Seohyun is from South Korea.,wiki,hyun -LRB-,professionally  Seohyun,is
1277,Seohyun is from South Korea.,wiki,2007 subgroup who,popular girl groups,debuted
1277,Seohyun is from South Korea.,wiki,Apart  she,original Moon Wind,established
1277,Seohyun is from South Korea.,wiki,She,also Moon Lovers,starred
1277,Seohyun is from South Korea.,wiki,17 solo her,third solo artist,Say
1278,Ed Wood featured the performance of Martin Landau.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
1278,Ed Wood featured the performance of Martin Landau.,wiki,when  he,well Martin Landau,concerns
1278,Ed Wood featured the performance of Martin Landau.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1278,Ed Wood featured the performance of Martin Landau.,wiki,when Larry they,Cinematic Arts,conceived
1278,Ed Wood featured the performance of Martin Landau.,wiki,solely  writers,Michael director,Irritated
1278,Ed Wood featured the performance of Martin Landau.,wiki,which,Burton,had
1278,Ed Wood featured the performance of Martin Landau.,wiki,originally Columbia studio,decision,was
1278,Ed Wood featured the performance of Martin Landau.,wiki,Walt Disney which,Touchstone Pictures division,taken
1278,Ed Wood featured the performance of Martin Landau.,wiki,film,18 million 18 budget,released
1278,Ed Wood featured the performance of Martin Landau.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1279,Ed Wood is about the eponymous actor.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
1279,Ed Wood is about the eponymous actor.,wiki,when  he,well Martin Landau,concerns
1279,Ed Wood is about the eponymous actor.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1279,Ed Wood is about the eponymous actor.,wiki,when Larry they,Cinematic Arts,conceived
1279,Ed Wood is about the eponymous actor.,wiki,solely  writers,Michael director,Irritated
1279,Ed Wood is about the eponymous actor.,wiki,which,Burton,had
1279,Ed Wood is about the eponymous actor.,wiki,originally Columbia studio,decision,was
1279,Ed Wood is about the eponymous actor.,wiki,Walt Disney which,Touchstone Pictures division,taken
1279,Ed Wood is about the eponymous actor.,wiki,film,18 million 18 budget,released
1279,Ed Wood is about the eponymous actor.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1280,Ed Wood is a film.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
1280,Ed Wood is a film.,wiki,when  he,well Martin Landau,concerns
1280,Ed Wood is a film.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1280,Ed Wood is a film.,wiki,when Larry they,Cinematic Arts,conceived
1280,Ed Wood is a film.,wiki,solely  writers,Michael director,Irritated
1280,Ed Wood is a film.,wiki,which,Burton,had
1280,Ed Wood is a film.,wiki,originally Columbia studio,decision,was
1280,Ed Wood is a film.,wiki,Walt Disney which,Touchstone Pictures division,taken
1280,Ed Wood is a film.,wiki,film,18 million 18 budget,released
1280,Ed Wood is a film.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1281,Ed Wood is about the eponymous filmmaker.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
1281,Ed Wood is about the eponymous filmmaker.,wiki,when  he,well Martin Landau,concerns
1281,Ed Wood is about the eponymous filmmaker.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1281,Ed Wood is about the eponymous filmmaker.,wiki,when Larry they,Cinematic Arts,conceived
1281,Ed Wood is about the eponymous filmmaker.,wiki,solely  writers,Michael director,Irritated
1281,Ed Wood is about the eponymous filmmaker.,wiki,which,Burton,had
1281,Ed Wood is about the eponymous filmmaker.,wiki,originally Columbia studio,decision,was
1281,Ed Wood is about the eponymous filmmaker.,wiki,Walt Disney which,Touchstone Pictures division,taken
1281,Ed Wood is about the eponymous filmmaker.,wiki,film,18 million 18 budget,released
1281,Ed Wood is about the eponymous filmmaker.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1282,Ed Wood is a work.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
1282,Ed Wood is a work.,wiki,when  he,well Martin Landau,concerns
1282,Ed Wood is a work.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1282,Ed Wood is a work.,wiki,when Larry they,Cinematic Arts,conceived
1282,Ed Wood is a work.,wiki,solely  writers,Michael director,Irritated
1282,Ed Wood is a work.,wiki,which,Burton,had
1282,Ed Wood is a work.,wiki,originally Columbia studio,decision,was
1282,Ed Wood is a work.,wiki,Walt Disney which,Touchstone Pictures division,taken
1282,Ed Wood is a work.,wiki,film,18 million 18 budget,released
1282,Ed Wood is a work.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1283,Ed Wood is a motion picture.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
