Claim ID,Claim,Source,Node1,Node2,Label
2790,Anushka Sharma won a Filmfare Award.,response,Indian  who,such Bana Di Jodi,is
2790,Anushka Sharma won a Filmfare Award.,response,However  her,Filmfare Award,is
2790,Anushka Sharma won a Filmfare Award.,response,annual award that,Indian  cinema,are
2790,Anushka Sharma won a Filmfare Award.,response,Filmfare Awards,Indian Times cinema,presented
2790,Anushka Sharma won a Filmfare Award.,response,awards,Indian film industry,presented
2790,Anushka Sharma won a Filmfare Award.,response,awards,such Best Actor,presented
2790,Anushka Sharma won a Filmfare Award.,response,else  I,you,let
2791,Anushka Sharma starred in a film.,response,Indian  who,commonly Hindi film Bollywood,is
2791,Anushka Sharma starred in a film.,response,She,different Bollywood roles,established
2791,Anushka Sharma starred in a film.,response,acting Anushka Sharma,also production company,produced
2791,Anushka Sharma starred in a film.,response,Anushka Sharma,Best Supporting Best PK,include
2791,Anushka Sharma starred in a film.,response,She,numerous media magazines,named
2791,Anushka Sharma starred in a film.,response,extensive  she,Wikipedia profile,supported
2792,Anushka Sharma acts.,response,it,factual  Wikipedia,'m
2792,Anushka Sharma acts.,response,Indian film who,successful Bollywood movies,provide
2792,Anushka Sharma acts.,response,Anushka Sharma,1988  Ayodhya,born
2792,Anushka Sharma acts.,response,She,2007 Miss competition,began
2792,Anushka Sharma acts.,response,She,acting  film,made
2792,Anushka Sharma acts.,response,Anushka Sharma,such Band Baaja Baaraat,established
2792,Anushka Sharma acts.,response,Best Supporting Best Sharma,also Clean Slate husband,received
2792,Anushka Sharma acts.,response,acting Anushka Sharma,social animal rights,been
2792,Anushka Sharma acts.,response,She,2015 Chennai floods,involved
2792,Anushka Sharma acts.,response,information,available  date,note
2792,Anushka Sharma acts.,response,Wikipedia,sole starting source,is
2793,Anushka Sharma in Jab Tak Hai Jaan.,response,I,request,apologize
2793,Anushka Sharma in Jab Tak Hai Jaan.,response,valid Tak Hai that,background Wikipedia,is
2793,Anushka Sharma in Jab Tak Hai Jaan.,response,statement,additional  information,is
2793,Anushka Sharma in Jab Tak Hai Jaan.,response,you,relevant  Wikipedia,be
2793,Anushka Sharma in Jab Tak Hai Jaan.,response,how  I,you,let
2794,Awkward Black Girl was created by a woman.,response,background that,harmful  stereotypes,'m
2794,Awkward Black Girl was created by a woman.,response,neutral  it,such  language,is
2794,Awkward Black Girl was created by a woman.,response,It,regardless  background,is
2794,Awkward Black Girl was created by a woman.,response,Awkward Black which,woman,focusing
2794,Awkward Black Girl was created by a woman.,response,American  who,awkward  teenager,is
2794,Awkward Black Girl was created by a woman.,response,show,black  women,praised
2794,Awkward Black Girl was created by a woman.,response,It,especially entertainment industry,is
2794,Awkward Black Girl was created by a woman.,response,harmful  that,systemic  inequality,is
2794,Awkward Black Girl was created by a woman.,response,'s,regardless  background,Let
2795,Awkward Black Girl is an American comedy web series on YouTube.,response,I,such Awkward Black Wikipedia,'m
2795,Awkward Black Girl is an American comedy web series on YouTube.,response,Therefore  I,background Wikipedia,generate
2795,Awkward Black Girl is an American comedy web series on YouTube.,response,other  you,other  information,help
2795,Awkward Black Girl is an American comedy web series on YouTube.,response,else  I,you,let
2796,Awkward Black Girl features Issa Rae in a leading role.,response,Awkward Black Girl,Issa 2011,is
2796,Awkward Black Girl features Issa Rae in a leading role.,response,show,black Los Angeles,follows
2796,Awkward Black Girl features Issa Rae in a leading role.,response,she,experiences,explores
2796,Awkward Black Girl features Issa Rae in a leading role.,response,Leading Issa Rae,lead Awkward Black Girl,plays
2796,Awkward Black Girl features Issa Rae in a leading role.,response,own J. she,black Los Angeles,brings
2796,Awkward Black Girl features Issa Rae in a leading role.,response,performance,critical  acclaim,received
2796,Awkward Black Girl features Issa Rae in a leading role.,response,New York Times,fresh web series format,described
2796,Awkward Black Girl features Issa Rae in a leading role.,response,portrayal,many  struggles,praised
2796,Awkward Black Girl features Issa Rae in a leading role.,response,Impact Awkward Black Girl,significant entertainment industry,had
2796,Awkward Black Girl features Issa Rae in a leading role.,response,show,marginalized  communities,praised
2796,Awkward Black Girl features Issa Rae in a leading role.,response,show,online web color,credited
2796,Awkward Black Girl features Issa Rae in a leading role.,response,success,forthcoming web series,led
2796,Awkward Black Girl features Issa Rae in a leading role.,response,also  who,themes,inspired
2796,Awkward Black Girl features Issa Rae in a leading role.,response,leading Issa Rae,critical  performance,Conclusion
2796,Awkward Black Girl features Issa Rae in a leading role.,response,impact,leading entertainment project,is
2797,Awkward Black Girl stars Issa Rae as Amber.,response,Awkward Black Girl,Issa Amber,'s
2797,Awkward Black Girl stars Issa Rae as Amber.,response,Awkward Black Girl,Issa Rae,Background
2797,Awkward Black Girl stars Issa Rae as Amber.,response,show,20  episodes,premiered
2797,Awkward Black Girl stars Issa Rae as Amber.,response,black Los she,humor,follows
2797,Awkward Black Girl stars Issa Rae as Amber.,response,black  who,Los 1985,is
2797,Awkward Black Girl stars Issa Rae as Amber.,response,She,web series,began
2797,Awkward Black Girl stars Issa Rae as Amber.,response,Rae,black Awkward Black women,created
2797,Awkward Black Girl stars Issa Rae as Amber.,response,Rae,such self adulthood,led
2797,Awkward Black Girl stars Issa Rae as Amber.,response,success,black web women,spawned
2797,Awkward Black Girl stars Issa Rae as Amber.,response,it,whole  story,tell
2797,Awkward Black Girl stars Issa Rae as Amber.,response,rather  it,black  womanhood,is
2797,Awkward Black Girl stars Issa Rae as Amber.,response,success,also  writing,was
2797,Awkward Black Girl stars Issa Rae as Amber.,response,black  who,black  women,is
2797,Awkward Black Girl stars Issa Rae as Amber.,response,she,intentionally  stereotypes,criticized
2797,Awkward Black Girl stars Issa Rae as Amber.,response,Issa Amber,success,Supporting
2797,Awkward Black Girl stars Issa Rae as Amber.,response,performance,widely  strengths,is
2797,Awkward Black Girl stars Issa Rae as Amber.,response,focus,rising entertainment industry,resonated
2797,Awkward Black Girl stars Issa Rae as Amber.,response,Furthermore  success,black  woman,attributed
2797,Awkward Black Girl stars Issa Rae as Amber.,response,she,black Los writing,stated
2797,Awkward Black Girl stars Issa Rae as Amber.,response,authenticity,other web series,are
2797,Awkward Black Girl stars Issa Rae as Amber.,response,it,whole  story,statement
2797,Awkward Black Girl stars Issa Rae as Amber.,response,black  performance,one  success,is
2797,Awkward Black Girl stars Issa Rae as Amber.,response,black  all,rising entertainment industry,contributed
2798,Awkward Black Girl was made by Issa Rae.,response,Awkward Black it,request,'m
2798,Awkward Black Girl was made by Issa Rae.,response,however Issa that,2022,is
2798,Awkward Black Girl was made by Issa Rae.,response,American Issa which,October,is
2798,Awkward Black Girl was made by Issa Rae.,response,Awkward Black she,2013,based
2798,Awkward Black Girl was made by Issa Rae.,response,black  who,late Los Angeles,follows
2798,Awkward Black Girl was made by Issa Rae.,response,show,black  America,explores
2798,Awkward Black Girl was made by Issa Rae.,response,She,mixed race family,born
2798,Awkward Black Girl was made by Issa Rae.,response,Rae,own Awkward Black Girl,began
2798,Awkward Black Girl was made by Issa Rae.,response,Rae,other Hate U Give,created
2798,Awkward Black Girl was made by Issa Rae.,response,Rae,numerous severalNAACP Image Awards,recognized
2799,Awkward Black Girl is a series on the Internet.,response,Awkward Black Girl,such  Wikipedia,'m
2799,Awkward Black Girl is a series on the Internet.,response,notable  that,own  Wikipedia,phrase
2799,Awkward Black Girl is a series on the Internet.,response,However  creator,Issa Wikipedia,have
2799,Awkward Black Girl is a series on the Internet.,response,Issa Rae,Issa Rae,is
2799,Awkward Black Girl is a series on the Internet.,response,executive,best Awkward Black which,known
2799,Awkward Black Girl is a series on the Internet.,response,series,American Los adulthood,follows
2799,Awkward Black Girl is a series on the Internet.,response,large web series Rae,2012,debut
2799,Awkward Black Girl is a series on the Internet.,response,Rae,spin  series,led
2799,Awkward Black Girl is a series on the Internet.,response,other Mindy she,created  produces,written
2799,Awkward Black Girl is a series on the Internet.,response,else  I,you,Let
2800,Awkward Black Girl was created by Issa Rae.,response,Awkward Black Girl,popular Issa Rae,is
2800,Awkward Black Girl was created by Issa Rae.,response,talented Los who,teenager,premiered
2800,Awkward Black Girl was created by Issa Rae.,response,eventually  her,Awkward Black Girl,started
2800,Awkward Black Girl was created by Issa Rae.,response,web series,such  relationships,follows
2800,Awkward Black Girl was created by Issa Rae.,response,turning it,critical  industry,was
2800,Awkward Black Girl was created by Issa Rae.,response,Awkward Black Girl,Issa Rae:1,led
2800,Awkward Black Girl was created by Issa Rae.,response,web it,major  writer,created
2800,Awkward Black Girl was created by Issa Rae.,response,unique  perspective,tone,was
2800,Awkward Black Girl was created by Issa Rae.,response,Rae,rising  industry,gained
2800,Awkward Black Girl was created by Issa Rae.,response,Awkward Black Girl,Issa Rae:1,are
2800,Awkward Black Girl was created by Issa Rae.,response,2018 Issa Rae,web show,supported
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,professional Golden who,1973 Los Angeles,'s
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,He,technical  skill,regarded
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,de la Hoya,rated  1997,named
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,recognition,exceptional  years,is
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,de la Hoya,two Ricky rounds,won
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,He,such Miguel Canto,went
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,impressive  performances,end pound end rankings,earned
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,year de la Hoya,knockout  knockout,continued
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,He,best Pernell world,defended
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,impressive  run,end pound end rankings,earned
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,De la success,WBC title reign,limited
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,He,multiple weight classes,held
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,impressive la Hoya,such De la ring,faced
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,He,new role fighters,been
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,philanthropic La Hoya which,underprivileged  children,involved
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,de la Hoya,rated  1997,is
2801,In 1997 and 1998 Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,impressive  performances,greatest  sport,cemented
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,professional Golden who,1973 Los Angeles,is
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,He,seven  children,is
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,De la Hoya,1992 Summer Olympics,began
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,de la Hoya,professional Jimmy fight,had
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,He,lightweight  champion,went
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,which,de la superstardom,was
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,impressive De la performance,major boxing organizations,earned
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,He,Boxing Writers America,recognized
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,De la victory,future  sport,solidified
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,Today de la Hoya,6  knockouts,considered
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,He,biggest Floyd Mayweather Jr.,won
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,he,promotional Golden Boy world,extends
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,Fighter,illustrious la career,named
2802,In 1995 Oscar de la Hoya was named Fighter of the Year.,response,subsequent Julio Cesar he,future  successes,cemented
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,professional Golden who,1973 East Los Angeles,is
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,greatest  he,different weight career,regarded
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,de la Hoya,several  occasions,was
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,2001.De la success,different fighting styles,ranked
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,powerful  which,skilled  era,known
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,notable De la fights,such Fernando Vargas,include
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,publicized Manny which,de la Hoya,had
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,Overall Ring recognition,exceptional la boxing,is
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,De la legacy,cultural  fans,continues
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,other la who,same time period,is
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,ranking  system,personal  biases,argued
2803,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world.,response,rated la it,definitive  boxer,is
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,de la Hoya,rated Ring world,was
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,American Golden who,1973 Los Angeles,is
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,He,skilled  speed,considered
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,De la Hoya,rated Ring world,won
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,first  he,lightweight Julio César title,ranked
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,top  he,Arturo title,held
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,third de la Hoya,notable  Chávez,held
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,He,39 title wins,won
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,strong de la him,further rating accomplishments,known
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,Wikipedia,continual  information,note
2804,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world twice.,response,Also background document,de la Hoya,based
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,Oscar de la Hoya,best de la 1998,is
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,prominent boxing publication,rated de la world,was
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,De la success,factors,attributed
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,First  he,split James decision,overcome
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,victory,top la opponent,solidified
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,Additionally de la Hoya,3 track time,had
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,He,different fighting styles,won
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,which,when  rankings,considered
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,factors,overall  sport,included
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,impressive de la record,one  world,earned
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,De la recognition,rated Ring 1998,was
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,de la Hoya,best  publications,ranked
2805,Oscar de la Hoya was The Ring magazine's top-rated fighter in the world in 1998.,response,Oscar de la Hoya,best de la time,named
2806,Oscar de la Hoya was named Fighter of the Year.,response,professional Golden who,1973 Los Angeles,is
2806,Oscar de la Hoya was named Fighter of the Year.,response,de la Hoya,numerous  Year,recognized
2806,Oscar de la Hoya was named Fighter of the Year.,response,One,notable Boxing Writers 1996,named
2806,Oscar de la Hoya was named Fighter of the Year.,response,first  fighter,Mexican  honor,was
2806,Oscar de la Hoya was named Fighter of the Year.,response,De la Hoya,top  generation,went
2806,Oscar de la Hoya was named Fighter of the Year.,response,BWAA de la Hoya,other boxing ring,recognized
2806,Oscar de la Hoya was named Fighter of the Year.,response,2000.De la success,exceptional  quickness,named
2806,Oscar de la Hoya was named Fighter of the Year.,response,different fighting himself,top  welterweight,demonstrated
2806,Oscar de la Hoya was named Fighter of the Year.,response,Oscar de la Hoya,Year,supports
2806,Oscar de la Hoya was named Fighter of the Year.,response,numerous  awards,top media time,make
2807,Mud stars Matthew McConaughey.,response,Matthew that,main cast member,apologize
2807,Mud stars Matthew McConaughey.,response,Matthew McConaughey,Wikipedia  Dazed,is
2808,Mud has Matthew McConaughey in its cast.,response,Wikipedia that,film,'s
2808,Mud has Matthew McConaughey in its cast.,response,search,only  cast,yields
2808,Mud has Matthew McConaughey in its cast.,response,Matthew you,it,has
2808,Mud has Matthew McConaughey in its cast.,response,Mud,Matthew cast,is
2809,Mud has an American actor in its cast.,response,I,American  Mud,apologize
2809,Mud has an American actor in its cast.,response,Mud,coming Matthew McConaughey,is
2809,Mud has an American actor in its cast.,response,mysterious Matthew who,remote Louisiana bayou,tells
2809,Mud has an American actor in its cast.,response,film,American  cast,was
2809,Mud has an American actor in its cast.,response,Mud,American  cast,has
2810,Mud stars multiple American actors.,response,Finn who,Tye Sheridan,is
2810,Mud stars multiple American actors.,response,multiple  which,multiple  actors,is
2810,Mud stars multiple American actors.,response,Mud  film)Mud,coming Jeff Nichols,'s
2810,Mud stars multiple American actors.,response,young  who,mysterious Matthew McConaughey,stars
2810,Mud stars multiple American actors.,response,film,2012 Cannes Film Festival,acclaimed
2810,Mud stars multiple American actors.,response,background document,information,hope
2810,Mud stars multiple American actors.,response,you,further  questions,feel
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,provided background Pirates,Magic Kingdom,added
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Refutation Pirates,swashbuckling Disney theme parks,is
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,popular  Pirates,Magic Kingdom,added
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Historical Context Pirates,first Orleans Square expansion,debuted
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,instant  it,popular  attractions,was
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,attraction,other Magic Florida,duplicated
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,rather  it,original park design,added
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Pirates,flagship day,opened
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Pirates,Magic Kingdom,are
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,rather  it,original park design,built
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Disney theme it,always Magic lineup,been
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Pirates,original Magic Kingdom design,confirm
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,when Magic it,popular Magic Kingdom,be
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,ConclusionIn Pirates,Magic Kingdom,conclusion
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Rather  it,original Disney theme decades,built
2811,Pirates of the Caribbean was added to Magic Kingdom.,response,Magic it,such  them,refutes
2812,Pirates of the Caribbean is in Disneyland Paris.,response,I,such Disneyland Paris,generate
2812,Pirates of the Caribbean is in Disneyland Paris.,response,Pirates,Caribbean Disneyland California,located
2812,Pirates of the Caribbean is in Disneyland Paris.,response,Pirates,Disneyland Paris,is
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,Pirates,Tokyo 1983,is
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,1983  it,initial  attractions,is
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,2 Haunted Pirates,them,included
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,Pirates,Tokyo Disneyland,featured
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,attraction,there  1967,is
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,also Tokyo Disneyland,also Disneyland lineups,included
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,Pirates,Tokyo 1983,is
2813,Pirates of the Caribbean was added to Tokyo Disneyland in 1983.,response,it,park,include
2814,Pirates of the Caribbean is in Disneyland Paris since 1992.,response,However Stranger that,Disneyland 2013,is
2814,Pirates of the Caribbean is in Disneyland Paris since 1992.,response,attraction,same film films,based
2814,Pirates of the Caribbean is in Disneyland Paris since 1992.,response,Caribbean  it,Disneyland 1967,located
2814,Pirates of the Caribbean is in Disneyland Paris since 1992.,response,classic boat that,high  seas,is
2814,Pirates of the Caribbean is in Disneyland Paris since 1992.,response,you,other  questions,let
2815,Julianne Moore is the winner of a Daytime Emmy.,response,acclaimed  who,numerous  film,is
2815,Julianne Moore is the winner of a Daytime Emmy.,response,notable Daytime she,animated television series,is
2815,Julianne Moore is the winner of a Daytime Emmy.,response,Gabby which,Disney Channel,won
2815,Julianne Moore is the winner of a Daytime Emmy.,response,Awards Wikipedia which,notable  career,was
2815,Julianne Moore is the winner of a Daytime Emmy.,response,Daytime she,animated television series,is
2816,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,response,I,request,fulfill
2816,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,response,Steven Spielberg,1974 crime film,co
2816,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,response,screenplay,solely Hal Barwood,written
2816,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,response,Sugarland Express,American Hal Barwood,is
2816,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,response,information,matter,hope
2816,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,response,you,further  questions,let
2817,The 1974 crime film The Sugarland Express was co-written by Steven Spielberg.,response,I,request,fulfill
2817,The 1974 crime film The Sugarland Express was co-written by Steven Spielberg.,response,other Sugarland that,Steven Spielberg film,is
2817,The 1974 crime film The Sugarland Express was co-written by Steven Spielberg.,response,directorial  which,directorial  1975,begin
2817,The 1974 crime film The Sugarland Express was co-written by Steven Spielberg.,response,Steven Spielberg,creation,provide
2817,The 1974 crime film The Sugarland Express was co-written by Steven Spielberg.,response,you,further  questions,feel
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,American Steven who,directorial  film,was
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,film,United March,starred
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,positive  many,cast,was
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,Sugarland Express,early  filmmaker,considered
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,entirely  it,statement,is
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,Last  which,1970,directed
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,Additionally  Spielberg,1968 Living Dead,worked
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,directorial Steven it,successful  filmmaker,recognized
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,years  it,1974,released
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,rising film it,blockbuster  films,helped
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,young  which,Terrestrial Third Kind,become
2818,The 1974 crime film The Sugarland Express was American auteur Steven Spielberg's directorial debut.,response,important  it,significant  filmmaker,seen
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,Steven Spielberg,1974 crime film,direct
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,directorial  debut,1975  Tintin,was
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,animated adventure film,same book name,released
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,It,long film director,was
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,Sugarland Express,other Goldie Hawn,directed
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,who,estranged  husband,tells
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,It,mixed  critics,released
2819,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,response,it,successful  filmmaker,was
2820,The 1974 crime film The Sugarland Express was directed by Steven Spielberg.,response,such Sugarland Express,Steven Spielberg,provide
2820,The 1974 crime film The Sugarland Express was directed by Steven Spielberg.,response,Steven Spielberg,1974,direct
2820,The 1974 crime film The Sugarland Express was directed by Steven Spielberg.,response,directorial  credits,Close Lost others,include
2820,The 1974 crime film The Sugarland Express was directed by Steven Spielberg.,response,1974 crime film,background Wikipedia,is
2821,The Sugarland Express was co-written by Steven Spielberg.,response,Sugarland it,fictional  reality,apologize
2821,The Sugarland Express was co-written by Steven Spielberg.,response,other Steven you,other Steven that,suggest
2821,The Sugarland Express was co-written by Steven Spielberg.,response,Extra Jurassic you,early  television,look
2821,The Sugarland Express was co-written by Steven Spielberg.,response,else  I,other  questions,Let
2822,The 1974 American dramatic crime film The Sugarland Express was directed by Steven Spielberg.,response,dramatic Sugarland Express,such Steven Wikipedia,generate
2822,The 1974 American dramatic crime film The Sugarland Express was directed by Steven Spielberg.,response,film,article,found
2823,Tilda Swinton is from Europe.,response,that,content,generate
2823,Tilda Swinton is from Europe.,response,which,United Kingdom,is
2823,Tilda Swinton is from Europe.,response,Tilda Swinton,1982 Judith Blandy,born
2823,Tilda Swinton is from Europe.,response,She,independent Fettes Edinburgh,raised
2823,Tilda Swinton is from Europe.,response,Tilda Scotland,Europe,is
2824,Tilda Swinton does performance art.,response,performance statement,performance art,apologize
2824,Tilda Swinton does performance art.,response,fashion she,performance art,is
2824,Tilda Swinton does performance art.,response,that,often  performer,is
2824,Tilda Swinton does performance art.,response,experimental  that,often  boundaries,is
2824,Tilda Swinton does performance art.,response,her,performance art,known
2824,Tilda Swinton does performance art.,response,she,performance art scene,is
2824,Tilda Swinton does performance art.,response,performance art,credible  sources,supported
2825,Tilda Swinton is an artist.,response,Tilda Swinton,statement,is
2825,Tilda Swinton is an artist.,response,1980  Swinton,visual Fine artist,studied
2825,Tilda Swinton is an artist.,response,that,identity,work
2825,Tilda Swinton is an artist.,response,work,New York,exhibited
2825,Tilda Swinton is an artist.,response,2005 Michael she,Best Supporting Best Actress,marked
2825,Tilda Swinton is an artist.,response,wide  We,Kevin,appeared
2825,Tilda Swinton is an artist.,response,Swinton,numerous fashion campaigns,collaborated
2825,Tilda Swinton is an artist.,response,She,such  Bazaar,named
2825,Tilda Swinton is an artist.,response,work,numerous  BAFTA,recognized
2825,Tilda Swinton is an artist.,response,She,also National Film Awards,honored
2825,Tilda Swinton is an artist.,response,fashion muse,artist,demonstrates
2825,Tilda Swinton is an artist.,response,She,numerous  work,made
2825,Tilda Swinton is an artist.,response,Tilda Swinton,statement,help
2826,"Tilda Swinton was born on November 5, 1960.",response,5  1960.According,Tilda November,born
2826,"Tilda Swinton was born on November 5, 1960.",response,Tilda Swinton,1966  London,born
2826,"Tilda Swinton was born on November 5, 1960.",response,:* Swinton,information,is
2826,"Tilda Swinton was born on November 5, 1960.",response,https://en.wikipedia.org/wiki/Tilda_Swinton>The it,when  source,is
