Claim,Claim ID,Source,Node1,Node2,Label
23,573,wiki_real,,,59–69
23,573,wiki_real,,,Festugière
23,573,wiki_real,,Forbidden Knowledge »,Fraser
23,573,wiki_real,,125–147 Spiritual Panopolis,Fraser
23,573,wiki_real,,Sacred Classical World,Fraser
23,573,wiki_real,,,https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199734146.001.0001/oxfordhb-9780199734146-e-76
23,573,wiki_real,,209–234 Classical World,Grimes
23,573,wiki_real,,Didier Kahn,Letrouit
23,573,wiki_real,,,Lindsay
23,573,wiki_real,,Roman Egypt,Origins
23,573,wiki_real,,,Barnes
23,573,wiki_real,,Occult Byzantium,Magdalino
23,573,wiki_real,,Alchemical Roman Empire,Martelli
23,573,wiki_real,,Cambridge Intellectual Byzantium,Merianos
23,573,wiki_real,,,Cambridge
23,573,wiki_real,Early Unpropitious Archives,des  sciences,Nikolaïdis
23,573,wiki_real,,Classical World,Viano
23,573,wiki_real,,,Vlachou
23,573,wiki_real,,,Principe
23,573,wiki_real,Alchemy,Helmontian Chymistry,Tried
23,573,wiki_real,,Chicago Press,University
23,573,wiki_real,External  links,,SHAC
23,573,wiki_real,,Western Esotericism Esotericism,Society
23,573,wiki_real,,,collections
23,573,wiki_real,,alchemical Institute Digital topics,Dictionary
23,573,wiki_real,,philosophy science,History
24,579,wiki_real,extraterrestrial  List,also Alien Epsilon,see
24,579,wiki_real,,2003 Tokio album,film
24,579,wiki_real,Fans,themselves,call
24,579,wiki_real,,2012 David Breuer Mottisfont,Alien
24,579,wiki_real,Russian television episode company,Predator OutKast UFO,See
24,579,wiki_real,,,object
25,580,wiki_real,who,specific  Earth,is
25,580,wiki_real,They,such  data,observe
25,580,wiki_real,Examples,solar fields astronomers galaxies,include
25,580,wiki_real,physical  which,whole,is
25,580,wiki_real,Types Astronomers,main  types,fall
25,580,wiki_real,Observational  astronomers,celestial  data,make
25,580,wiki_real,that,things,create
25,580,wiki_real,how  they,unique  evolution,observe
25,580,wiki_real,They,celestial objects work,use
25,580,wiki_real,,planetary  astronomy,subcategories
25,580,wiki_real,more  astrophysics,physical  laws,was
25,580,wiki_real,terms  astronomer,,disappeared
25,580,wiki_real,educated  who,typically research institutions,are
25,580,wiki_real,they,such building observatory,spend
25,580,wiki_real,which,"7,000 North members",has
25,580,wiki_real,such research interests,closely  astronomy,includes
25,580,wiki_real,different  who,astronomical PhD level,comprises
25,580,wiki_real,light,time,is
25,580,wiki_real,photographic  plates,common  observation,were
25,580,wiki_real,Modern  astronomers,weeks  year,spend
25,580,wiki_real,who,undergraduate  classes,takes
25,580,wiki_real,Most  universities,public telescope field,have
25,580,wiki_real,who,high  school,have
25,580,wiki_real,present  papers,courses,are
25,580,wiki_real,most  astronomers,astronomy,get
25,580,wiki_real,professional  field,amateurs,is
25,580,wiki_real,amateur astronomy that,regular  basis,have
25,580,wiki_real,Astronomical Society,different  nations,is
25,580,wiki_real,who,latest  research,devote
25,580,wiki_real,grade they,professional  research,span
25,580,wiki_real,,Astronomical Society Science occupations,See
26,586,wiki_real,ASCII,electronic Information communication,is
26,586,wiki_real,ASCII codes,computers,represent
26,586,wiki_real,they,additional  characters,based
26,586,wiki_real,Assigned,character encoding,prefers
26,586,wiki_real,ASCII,IEEE  milestones,is
26,586,wiki_real,Overview ASCII,telegraph code,developed
26,586,wiki_real,commercial  use,seven Bell data services,was
26,586,wiki_real,Work,first American Standards ASA,began
26,586,wiki_real,first  edition,recent  1986,published
26,586,wiki_real,proposed Bell code,other  teleprinters,ordered
26,586,wiki_real,use,Network 1969,described
26,586,wiki_real,document,formally Internet 2015,elevated
26,586,wiki_real,English ASCII encodes,seven ASCII chart,specified
26,586,wiki_real,encoded  these,punctuation symbols,include
26,586,wiki_real,now  few,such carriage return,are
26,586,wiki_real,69 ASCII i,binary ASCII 1101001,represented
26,586,wiki_real,History,X3.2.4 working group,developed
26,586,wiki_real,ASA,later America Standards Institute,became
26,586,wiki_real,special control ASCII,future code standardization,published
26,586,wiki_real,,rather lowercase alphabet,was
26,586,wiki_real,6 International Organization,97 draft standard,proposed
26,586,wiki_real,X3.2.4 task group,1963  meeting,voted
26,586,wiki_real,single bit which,insensitive character keyboards,caused
26,586,wiki_real,RU,others,removed
26,586,wiki_real,ASCII,subsequently USAS X3.4,updated
26,586,wiki_real,,nevertheless ASA X3.4 IBM,Revisions
26,586,wiki_real,,,INCITS
26,586,wiki_real,how  it,perforated  tape,addressed
26,586,wiki_real,They,punched card formats,proposed
26,586,wiki_real,Design considerations,earlier teleprinter systems,width
26,586,wiki_real,other character ASCII,digital bit patterns,specifies
26,586,wiki_real,digital  devices,written  language,allows
26,586,wiki_real,encodings,graphic  symbols,included
26,586,wiki_real,,International Téléphonique et,include
26,586,wiki_real,,,Télégraphique
26,586,wiki_real,64  codes,ASCII,required
26,586,wiki_real,5 Émile Baudot,1874,was
26,586,wiki_real,64  codes,six bit code,debated
26,586,wiki_real,shifted character codes,following character codes,determine
26,586,wiki_real,less data error,long shift transmission,allows
26,586,wiki_real,standards committee,seven bit code,decided
26,586,wiki_real,four bit patterns,coded  decimal,considered
26,586,wiki_real,when data seven,eight data bits,require
26,586,wiki_real,committee,seven data transmission,voted
26,586,wiki_real,one  it,also error checking,allowed
26,586,wiki_real,native data that,eighth parity 0,machines
26,586,wiki_real,graphic  codes,together  identification,patterned
26,586,wiki_real,called ASCII sticks,32 control characters,reserved
26,586,wiki_real,commonly  separators,digits,placed
26,586,wiki_real,64 character it,graphic DEC SIXBIT code,decided
26,586,wiki_real,Lowercase letters,therefore  uppercase,interleaved
26,586,wiki_real,A,British position standard,arranged
26,586,wiki_real,digits,decimal bits straightforward,prefixed
26,586,wiki_real,these,mechanical  typewriters,is
26,586,wiki_real,once  1,0 lowercase letter L,followed
26,586,wiki_real,$  %,adjacent  stick,placed
26,586,wiki_real,however  place,space character,correspond
26,586,wiki_real,European  that,8,accommodated
26,586,wiki_real,33 Teletype which,mechanical  typewriters,discrepancy
26,586,wiki_real,earlier ASCII keyboards,closely ASCII table,used
26,586,wiki_real,,,The
26,586,wiki_real,< > pairs,.,dates
26,586,wiki_real,full  they,unshifting,stop
26,586,wiki_real,notably  ~,\ | \ common,½
26,586,wiki_real,so  @,right letter A.,placed
26,586,wiki_real,data you,data transmission,felt
26,586,wiki_real,you,,are
26,586,wiki_real,,,RU
26,586,wiki_real,These,bit patterns,were
26,586,wiki_real,code order,,called
26,586,wiki_real,Collation,alphabetical  order,done
26,586,wiki_real,intermediate converts uppercase letters,ASCII values,are
26,586,wiki_real,such  that,magnetic data tape,codes
26,586,wiki_real,8  that,whitespace control characters,represents
26,586,wiki_real,oriented  ASCII,document,define
26,586,wiki_real,,markup  languages,schemes
26,586,wiki_real,original ASCII standard,descriptive control character,used
26,586,wiki_real,where  character,sometimes data delete,was
26,586,wiki_real,33  which,tape reader punch option,was
26,586,wiki_real,Paper tape,magnetic term program tape,was
26,586,wiki_real,33 machine assignments,also Control XOFF,became
26,586,wiki_real,when  it,BEL character,was
26,586,wiki_real,noncompliant  use,early timesharing systems,adopted
26,586,wiki_real,tape reader,Control Q,caused
26,586,wiki_real,impending buffer it,manual output control technique,persists
26,586,wiki_real,Control Q,second Control output,retains
26,586,wiki_real,corresponding control character lettering,letter,was
26,586,wiki_real,backwards  it,backspace,have
26,586,wiki_real,key  that,,was
26,586,wiki_real,that,character,had
26,586,wiki_real,thus DEL code,previous  character,had
26,586,wiki_real,competing escape terminals,Backspace key,sent
26,586,wiki_real,that,such line both,set
26,586,wiki_real,BS Control+H,help GNU Emacs,allowed
26,586,wiki_real,Escape,original control ones,meanings
26,586,wiki_real,escape  character,called escape sequence,intended
26,586,wiki_real,certain C language characters,reserved  meaning,is
26,586,wiki_real,interpretation,time,been
26,586,wiki_real,modern  ESC,bracket Control Sequence character,indicates
26,586,wiki_real,ESC,special  TECO,used
26,586,wiki_real,graphical windowing ESC,current  operation,causes
26,586,wiki_real,End,text control systems,created
26,586,wiki_real,best  example,various operating systems,is
26,586,wiki_real,Line which,one  printhead,required
26,586,wiki_real,where  typebars,ribbon,comes
26,586,wiki_real,entire  carriage,next  line,had
26,586,wiki_real,console device,line,used
26,586,wiki_real,backward  compatibility,it,established
26,586,wiki_real,CP  he,RT-11 operating system,inspired
26,586,wiki_real,card input printer concept,carriage return,had
26,586,wiki_real,CP MS Windows,MS DOS,inherited
26,586,wiki_real,,when line itself,requiring
26,586,wiki_real,plain text data streams,alone line terminator,used
26,586,wiki_real,Unix  systems,Amiga Multics,adopted
26,586,wiki_real,based macOS operating they,now line feed,use
26,586,wiki_real,Radio Shack,lone  lines,used
26,586,wiki_real,character which,EBCDIC,included
26,586,wiki_real,Network Virtual connections,standard text network,defined
26,586,wiki_real,LF line software,local  conventions,used
26,586,wiki_real,File Transfer Protocol,when default ASCII mode,adopted
26,586,wiki_real,This,ending CR convention,adds
26,586,wiki_real,Stream PDP-10 successor,end Control terminal,End
26,586,wiki_real,operating systems,actual Control file,used
26,586,wiki_real,,instead Control SUBstitute,used
26,586,wiki_real,also Control using,mnemonic control aid,was
26,586,wiki_real,still  convention,usually input data keyboard,uses
26,586,wiki_real,here  Z,zero,known
26,586,wiki_real,Other Control code representations,specialist example,used
26,586,wiki_real,,printable characters letters,Codes
26,586,wiki_real,,printable  total,are
26,586,wiki_real,Code 20hex,space space keyboard,denotes
26,586,wiki_real,space character,,considered
26,586,wiki_real,it,previous  section,listed
26,586,wiki_real,therefore control it,previous  chart,covered
26,586,wiki_real,Earlier  versions,instead  caret,used
26,586,wiki_real,set Usage ASCII,TWX TeletypeWriter network,used
26,586,wiki_real,five bit which,competing Telex teleprinter system,used
26,586,wiki_real,Bob Bemer,such escape sequence,introduced
26,586,wiki_real,that,Bemer Ross Europe,helped
26,586,wiki_real,extensive  Bemer,ASCII,called
26,586,wiki_real,when paper they,computer operations,mandated
26,586,wiki_real,when paper tape media,tape paper tape standards,have
26,586,wiki_real,UTF-8,backward  ASCII,is
26,586,wiki_real,English  that,based  alphabets,developed
26,586,wiki_real,ASCII that,7 bit range,class
26,586,wiki_real,ASCII,international character code standard,intended
26,586,wiki_real,646 character that,e.g. code page,ratified
26,586,wiki_real,adapted  ASCII,only  US,needed
26,586,wiki_real,own  that,French  characters,had
26,586,wiki_real,other  countries,English  letters,developed
26,586,wiki_real,also  YUSCII,,See
26,586,wiki_real,It,national code use,share
26,586,wiki_real,other use countries,own code points,caused
26,586,wiki_real,ISO  IEC,646  ASCII,is
26,586,wiki_real,same code points,different  countries,make
26,586,wiki_real,general processing systems,one  variant,defined
26,586,wiki_real,late ANSI introduction,inconsistent  use,created
26,586,wiki_real,Many  programmers,plain US Swedish,kept
26,586,wiki_real,similar  programmers,similar  something,contained
26,586,wiki_real,which,answer,get
26,586,wiki_real,har  I,sandwiches,smörgåsar
26,586,wiki_real,backslash,Won Korea,used
26,586,wiki_real,file path,Korea,means
26,586,wiki_real,36 bit it,8 bit ASCII,became
26,586,wiki_real,most  these,bit character characters,In
26,586,wiki_real,Encodings,ISCII,include
26,586,wiki_real,true  ASCII,only ANSI standard,defined
26,586,wiki_real,early home computer systems,more control graphics,developed
26,586,wiki_real,CP M computers,Greek  alphabet,used
26,586,wiki_real,code Commodore International,such ZX Spectrum computer,used
26,586,wiki_real,8 bit computers,also ASCII variants,used
26,586,wiki_real,437 code which,128 control positions,page
26,586,wiki_real,such code manufacturers,IBM hardware,supported
26,586,wiki_real,Digital Equipment Corporation,international block graphics,developed
26,586,wiki_real,also Mac OS both,modern character sets,defined
26,586,wiki_real,accurately  they,many  substitutions,provided
26,586,wiki_real,further  extension,traditional text printing,added
26,586,wiki_real,when character UTF-8,common character 2008,were
26,586,wiki_real,ISO  IEC,7 bit ASCII encoding,introduced
26,586,wiki_real,Unicode Unicode,many encoding environments,have
26,586,wiki_real,ASCII,binary code formats,limited
26,586,wiki_real,7 bit ASCII characters,numeric  sets,have
26,586,wiki_real,UTF-8 bit file,same ASCII characters,allows
26,586,wiki_real,that,UTF-8 bit ASCII data,preserve
26,586,wiki_real,1963  Character,Presentation layer protocols,See
27,590,wiki_real,Austin,United States,is
27,590,wiki_real,three USS ships,also Austin August,refer
27,590,wiki_real,,,Augustine
28,593,wiki_real,figures,moving  images,is
28,593,wiki_real,traditional  images,transparent celluloid film,drawn
28,593,wiki_real,most  animations,generated  imagery,made
28,593,wiki_real,which,stylistic  reasons,be
28,593,wiki_real,common animation methods,dimensional paper cutouts,apply
28,593,wiki_real,animated  cartoon,visual  style,is
28,593,wiki_real,style,anthropomorphic child protagonists,takes
28,593,wiki_real,such  that,real  life,centers
28,593,wiki_real,rapid  that,minimally  other,achieved
28,593,wiki_real,exact beta causes,phi motion phenomenon,thought
28,593,wiki_real,that,sequential  phénakisticope,include
28,593,wiki_real,electronic animation that,,are
28,593,wiki_real,,GIF Flash animation,developed
28,593,wiki_real,moving television animation,also video games,is
28,593,wiki_real,physical  movement,magic lantern shows,considered
28,593,wiki_real,mechanical  manipulation,long  automata,has
28,593,wiki_real,Electronic  automata,animatronics,popularized
28,593,wiki_real,Etymology,animātiō  life,stems
28,593,wiki_real,primary  meaning,longer image medium,is
28,593,wiki_real,moving  that,manually  puppetry,enjoyed
28,593,wiki_real,that,frightful  motion,shows
28,593,wiki_real,sequential  that,optical motion pictures,introduced
28,593,wiki_real,occasionally stroboscopic disc,systematic  movements,made
28,593,wiki_real,stroboscopic animation principle,also  zoetrope,applied
28,593,wiki_real,12  that,continuous  device,contained
28,593,wiki_real,more  animation,few  seconds,contained
28,593,wiki_real,Charles Émile who,long Pantomimes Lumineuses,seems
28,593,wiki_real,wonder,biggest  accomplishment,seen
28,593,wiki_real,magic action kids,home,commercialized
28,593,wiki_real,more  animation,movie theaters,take
28,593,wiki_real,huge stop motion that,known stage trick,was
28,593,wiki_real,known  what,drawn  animation,is
28,593,wiki_real,short  films,such Little Dinosaur,created
28,593,wiki_real,production,animated  US,became
28,593,wiki_real,cel animation that,animation century,patented
28,593,wiki_real,who,1919,became
28,593,wiki_real,,synchronized animation industry,age
28,593,wiki_real,American Mickey that,1960s,seen
28,593,wiki_real,United States,theatrical world shorts,dominated
28,593,wiki_real,that,Lantz Productions Dinky Duck,introduce
28,593,wiki_real,now El which,first length film,made
28,593,wiki_real,day  film,government,followed
28,593,wiki_real,des length silhouette Prinzen,animated  feature,released
28,593,wiki_real,Walt Disney Studios,traditional animation features,premiered
28,593,wiki_real,Fleischer studios,success,followed
28,593,wiki_real,animated Mr. Bug,box office,Goes
28,593,wiki_real,animated Ralph Bakshi,handful  features,be
28,593,wiki_real,Bluth Studios,animated American 1986,began
28,593,wiki_real,own animation that,often animation techniques,developed
28,593,wiki_real,Soyuzmultfilm animation studio,"1,582  2018",produced
28,593,wiki_real,released feature Japan,limited animation animation,were
28,593,wiki_real,when television sets,developed  countries,became
28,593,wiki_real,especially US youth,many morning cartoons,spent
28,593,wiki_real,small  production,theatrical TV series,found
28,593,wiki_real,Barbera Productions,Doo Scooby 1969,was
28,593,wiki_real,constraints,limited animation methods,resulted
28,593,wiki_real,daring  animation,American  animation,dwindled
28,593,wiki_real,oriented  programming,often stop animation,produced
28,593,wiki_real,1973–1977 Wickie und,starken  Männer,became
28,593,wiki_real,Switch,gradually Computer 1940s,developed
28,593,wiki_real,3D wireframe animation,short fi thriller,started
28,593,wiki_real,Rescuers,digitally feature camera,was
28,593,wiki_real,that,late Walt Disney 1980s,produced
28,593,wiki_real,3D  style,animated Toy style,become
28,593,wiki_real,animated cel animation it,animated cel animation 1990s,switched
28,593,wiki_real,digital cel tools,new  styles,generated
28,593,wiki_real,animation market,2008,was
28,593,wiki_real,Animated length films,52 film 2004,returned
28,593,wiki_real,Animation,early  2020s,continues
28,593,wiki_real,,,Education
28,593,wiki_real,also  that,strong  reality,makes
28,593,wiki_real,It,mere  entertainment,used
28,593,wiki_real,World War animation,widely  propaganda,exploited
28,593,wiki_real,American  studios,certain war values,lent
28,593,wiki_real,countries,first war efforts,produced
28,593,wiki_real,graphic television it,graphic television appeal,been
28,593,wiki_real,animated  characters,such  cereals,survived
28,593,wiki_real,Dead Tex which,very  company,was
28,593,wiki_real,many cartoon characters,other  media,prove
28,593,wiki_real,Animation,comic  books,been
28,593,wiki_real,animated  characters,comic  books,appear
28,593,wiki_real,similarly  characters,interactive animation films,derived
28,593,wiki_real,Some,other  media,used
28,593,wiki_real,Stories,easily  books,adapted
28,593,wiki_real,Songs,streaming  media,appeared
28,593,wiki_real,commercially Walt Disney Company,commercially image media,is
28,593,wiki_real,Mickey Mouse mascot,other Disney characters,depicted
28,593,wiki_real,called  Disneyana,dedicated Disneyana 1984,influenced
28,593,wiki_real,many  that,cartoon characters,opened
28,593,wiki_real,enormous  success,other Disney theme parks,spawned
28,593,wiki_real,earnings,often theme movies,been
28,593,wiki_real,Criticism Criticism,inception,been
28,593,wiki_real,large  amount,animated length films,arisen
28,593,wiki_real,animation which,politically mainstream culture,brought
28,593,wiki_real,other  animation,field,instituted
28,593,wiki_real,original  awards,5th Academy Awards function,presented
28,593,wiki_real,first  winner,short Walt Disney Productions,was
28,593,wiki_real,Academy Award,74th Academy 2002,instituted
28,593,wiki_real,It,DreamWorks Pacific Data Images,won
28,593,wiki_real,Disney Animation,most  award,produced
28,593,wiki_real,Beauty,animated Best Picture,was
28,593,wiki_real,also Best Picture Academy,to  ten,received
28,593,wiki_real,Academy Award,Animated National Film 2006,instituted
28,593,wiki_real,Also Pacific Screen Award,Best Animated Pacific Screen Awards,awarded
28,593,wiki_real,European Film Awards,Best Animated Best Film,awarded
28,593,wiki_real,Annie Award,animation,is
28,593,wiki_real,Annie Awards,technical  endeavour,received
28,593,wiki_real,They,Animated  Feature,were
28,593,wiki_real,newer Walt studios,consistently  award,begun
28,593,wiki_real,Annie Award,unique animation aspects,developed
28,593,wiki_real,Traits,live  action,are
28,593,wiki_real,marginal production cost,live action films,is
28,593,wiki_real,manually  task,modern computer animation,is
28,593,wiki_real,five minute scene,effectively  film,is
28,593,wiki_real,scenes,whole,began
28,593,wiki_real,also  they,more  storyboards,enjoy
28,593,wiki_real,longer  teams,unique  finish,is
28,593,wiki_real,consistent  style,particular  film,have
28,593,wiki_real,early  teams,animated feature films,created
28,593,wiki_real,synchronizing,artists,is
28,593,wiki_real,overall development animation,overall development film,solved
28,593,wiki_real,how model character,different  angles,draw
28,593,wiki_real,how  characters,different  angles,sculpted
28,593,wiki_real,storyboard synopsis artists,then  film,receive
28,593,wiki_real,also story screenplays,late  1980s,began
28,593,wiki_real,Traditional  animation,20th cel century,was
28,593,wiki_real,individual  frames,first  paper,are
28,593,wiki_real,drawing,slightly  it,differs
28,593,wiki_real,acetate  which,assigned line drawings,traced
28,593,wiki_real,completed character cels,painted motion picture film,photographed
28,593,wiki_real,traditional cel animation process,21st  century,became
28,593,wiki_real,Today  drawings,directly computer system,scanned
28,593,wiki_real,Various software programs,camera movement,used
28,593,wiki_real,animated  piece,digital mm video,is
28,593,wiki_real,still character work,70  years,preserved
28,593,wiki_real,traditional  that,significant computer technology,used
28,593,wiki_real,Examples,animated feature Pinocchio,include
28,593,wiki_real,animated  films,2001 Lion Kells,include
28,593,wiki_real,animated  that,smooth  animation,refers
28,593,wiki_real,animated  films,cartoon Bros. animation studio,made
28,593,wiki_real,Disney  works,NIMH,are
28,593,wiki_real,Limited  animation,stylized  movement,animated
28,593,wiki_real,Limited  animation,thereby  animation,uses
28,593,wiki_real,This,,is
28,593,wiki_real,limited United animation,certain Yellow Japan,used
28,593,wiki_real,primary  use,animated Hanna Barbera,been
28,593,wiki_real,where Max animators,live action frame,is
28,593,wiki_real,source film,stylized Waking Life,copied
28,593,wiki_real,other  examples,,are
28,593,wiki_real,action  animation,animated action shots,is
28,593,wiki_real,when  Koko,live action footage,was
28,593,wiki_real,live action girl,animated  world,created
28,593,wiki_real,Other  examples,1976 Framed Roger Rabbit,include
28,593,wiki_real,,one world movement,Stop
28,593,wiki_real,usually  medium,animation,are
28,593,wiki_real,stop  animation,current computer animation,is
28,593,wiki_real,Puppet animation,real model animation,involves
28,593,wiki_real,puppets,particular  joints,have
28,593,wiki_real,Examples,2009 Jiří Trnka,include
28,593,wiki_real,Often Plasticine which,existing  puppet,are
28,593,wiki_real,It,stop  animation,uses
28,593,wiki_real,below puppet that,figures,have
28,593,wiki_real,where clay creatures,different  shapes,made
28,593,wiki_real,Examples,animated Jan Dialogue,include
28,593,wiki_real,thin animation camera,internal  images,include
28,593,wiki_real,,dimensional material paper,type
28,593,wiki_real,1997 music video,Alberto Serrano,include
28,593,wiki_real,cutout  characters,only  silhouettes,variant
28,593,wiki_real,Examples,Prince Achmed,include
28,593,wiki_real,,live action world,animation
28,593,wiki_real,Intercutting matte effects,live split actors,employed
28,593,wiki_real,Examples,Willis H. films,include
28,593,wiki_real,,motion,Go
28,593,wiki_real,various motion which,traditional stop motion,variant
28,593,wiki_real,technique,special effect film,invented
28,593,wiki_real,example,1981 film Dragonslayer,is
28,593,wiki_real,Object animation,created  items,Refers
28,593,wiki_real,graphic newspaper which,sometimes  movement,Uses
28,593,wiki_real,stop  camera,on  action,remain
28,593,wiki_real,,similar brick animation,subgenre
28,593,wiki_real,These,cheap video sharing cameras,had
28,593,wiki_real,Pixilation,stop  characters,Involves
28,593,wiki_real,surreal  people,ground,allows
28,593,wiki_real,Examples,winning Norman McLaren,include
28,593,wiki_real,animation,digitally  computer,encompasses
28,593,wiki_real,virtual  characters,virtual  which,tend
28,593,wiki_real,that,viewer,create
28,593,wiki_real,2D animation figures,2D bitmap graphics,created
28,593,wiki_real,This,traditional animation techniques,includes
28,593,wiki_real,2D animation,many analog computer animation,has
28,593,wiki_real,animated GIF part,animated GIF which,are
28,593,wiki_real,final 2D everything,same  department,is
28,593,wiki_real,away CG they,arm,said
28,593,wiki_real,3D 3D animation,digitally  animator,modeled
28,593,wiki_real,usually 3D polygon animator,,starts
28,593,wiki_real,which,3D  object,includes
28,593,wiki_real,skeletal  that,vertices,given
28,593,wiki_real,process,key  movement,called
28,593,wiki_real,mathematical  functions,e.g. particle fur,applied
28,593,wiki_real,techniques,3D dynamics,fall
28,593,wiki_real,Terms,traditional computer software,used
28,593,wiki_real,shading,less  colors,looks
28,593,wiki_real,Examples,Skyland,include
28,593,wiki_real,,Ex Zelda,Appleseed
28,593,wiki_real,,Machinima video games,Waker
28,593,wiki_real,term,first video game Quake,originated
28,593,wiki_real,computers,CG characters,used
28,593,wiki_real,primarily Computer that,advanced detail skin,include
28,593,wiki_real,How  Train,based computer simulations,include
28,593,wiki_real,that,machines,is
28,593,wiki_real,Audio Animatronics,D Disney theme noise,is
28,593,wiki_real,whatever,them,fixed
28,593,wiki_real,they,,sit
28,593,wiki_real,android type it,external  stimuli,is
28,593,wiki_real,Disney,interactive  technology,created
28,593,wiki_real,Linear Animation Generator,static picture tunnel,is
28,593,wiki_real,animation illusion,installed picture frames,created
28,593,wiki_real,concept,technical Mihai Romania,invented
28,593,wiki_real,Chuckimation,television series,is
28,593,wiki_real,characters  props,unseen  hands,thrown
28,593,wiki_real,probably Christiaan Huygens,early image 1659,used
28,593,wiki_real,Other  that,high mist screens,Hydrotechnics
28,593,wiki_real,where film footage,directly Norman McLaren,Drawn
28,593,wiki_real,,drying Aleksandr Petrov,animation
28,593,wiki_real,traditional 2D artist,image,Erasure
28,593,wiki_real,charcoal,auteur plaster,is
28,593,wiki_real,movable  that,in  screen,makes
28,593,wiki_real,pins,shadows,lit
28,593,wiki_real,technique,traditional cel animation,used
28,593,wiki_real,Sand sand,animated  film,moved
28,593,wiki_real,This,light  contrast,creates
28,593,wiki_real,rapidly  pictures,motion,is
28,593,wiki_real,they,rather  drawings,geared
28,593,wiki_real,separate  they,often page corners,appear
28,593,wiki_real,also  that,flip video books,are
28,593,wiki_real,Special effects animation,Animated Animation series,See
28,593,wiki_real,,how animation them,Tournée
28,593,wiki_real,,Film video technology,Articles
29,594,wiki_real,Apollo,Greek  religion,is
29,594,wiki_real,Apollo,archery,recognized
29,594,wiki_real,Greek  he,twin  hunt,is
29,594,wiki_real,athletic  Apollo,most  gods,considered
29,594,wiki_real,Apollo,Etruscan  Apulu,known
29,594,wiki_real,Apollo Apollo,prophetic Delphic Oracle,is
29,594,wiki_real,various  epithets,evil,call
29,594,wiki_real,Delphic Apollo,fugitives,is
29,594,wiki_real,Medicine,son,associated
29,594,wiki_real,also  who,deadly  arrows,delivered
29,594,wiki_real,invention,Apollo,credited
29,594,wiki_real,Apollo,silver  arrows,described
29,594,wiki_real,youths,panhellenic cult persona,is
29,594,wiki_real,Apollo,children,is
29,594,wiki_real,He,adulthood,presided
29,594,wiki_real,which,Apollo,cut
29,594,wiki_real,Apollo,pastoral  herdsmen,is
29,594,wiki_real,Protection,diseases,were
29,594,wiki_real,other  Apollo,civil  constitution,encouraged
29,594,wiki_real,He,colonists,associated
29,594,wiki_real,oracles,city,was
29,594,wiki_real,Apollo,music,presides
29,594,wiki_real,He,frequent chorus celebrations,is
29,594,wiki_real,lyre,common  Apollo,is
29,594,wiki_real,5th Apollo he,sun,In
29,594,wiki_real,,1st century CE,was
29,594,wiki_real,Apollo,5th century CE,remained
29,594,wiki_real,Etymology Apollo,,Apellōn
29,594,wiki_real,also  name,actually  Hyperion,suggested
29,594,wiki_real,etymology,name,is
29,594,wiki_real,more  it,earlier,superseded
29,594,wiki_real,Doric  offerings,young festival apellai,is
29,594,wiki_real,Doric word which,later  square,derived
29,594,wiki_real,Apella,popular  ecclesia,is
29,594,wiki_real,S. P. Beekes,form proto Apalyun,rejected
29,594,wiki_real,Several  instances,ancient  authors,attested
29,594,wiki_real,Thus  Greeks,Greek  verb,associated
29,594,wiki_real,Plato,finally  aeiballon,connects
29,594,wiki_real,also  Apollo,flocks,connects
29,594,wiki_real,Macedonian  toponyms,ancient  Macedonia,means
29,594,wiki_real,Greek Hittite form,Tarhunta letter,suggested
29,594,wiki_real,early  which,also  Doric,reflects
29,594,wiki_real,name,Lydian  god,reflect
29,594,wiki_real,,Doric d. Ἀπέλjων,Note
29,594,wiki_real,Apollo,perhaps  Hunter,suggested
29,594,wiki_real,chief Greco epithet,,was
29,594,wiki_real,It,commonly  light,used
29,594,wiki_real,Greek  he,god,had
29,594,wiki_real,a  few,Latin literature,occur
29,594,wiki_real,Sun Aegletes,sun Proto *,light
29,594,wiki_real,patron who,wolf,meaning
29,594,wiki_real,Phanaeus,Lycia Mount Delos,was
29,594,wiki_real,Delian  twin,primary worship worship,were
29,594,wiki_real,,reputedly  son,Acraephius
29,594,wiki_real,,literally  Delphi,Actiacus
29,594,wiki_real,etiology,Homeric dolphins,associated
29,594,wiki_real,Epactaeus,Samos,meaning
29,594,wiki_real,"Delphi Sminthian""—that",Akesios disease healing,Pythius
29,594,wiki_real,where  he,agora,was
29,594,wiki_real,,literally  Latin,Acestor
29,594,wiki_real,temple,next Apollo Bellona,dedicated
29,594,wiki_real,silver Archery who,bow,warding
29,594,wiki_real,Amazons Pausanias,Amazons,writes
29,594,wiki_real,Celtic  epithets,Roman Empire,worshipped
29,594,wiki_real,Celtic  he,often  healing,seen
29,594,wiki_real,He,similar  character,equated
29,594,wiki_real,,great Apollo horse,Atepomarus
29,594,wiki_real,Apollo,Mauvières,worshipped
29,594,wiki_real,Horses,closely  sun,were
29,594,wiki_real,,,Belenus
29,594,wiki_real,epithet,modern Northern Austria,given
29,594,wiki_real,Apollo Belenus,,was
29,594,wiki_real,,,Cunomaglus
29,594,wiki_real,,Nettleton Shrub,title
29,594,wiki_real,,healing,been
29,594,wiki_real,Cunomaglus,,been
29,594,wiki_real,,,Grannus
29,594,wiki_real,Grannus,later healing spring Apollo,was
29,594,wiki_real,,Britain,god
